chrom	startCoord	endCoord	GeneName	strand	GROValue
chrVII	682568	687461	YGR098C	-	0.023
chrVII	687901	689968	YGR099W	+	-0.315
chrVII	690247	693100	YGR100W	+	0.133
chrVII	693365	694406	YGR101W	+	0.013
chrVII	694586	695138	YGR102C	-	0.54
chrVII	695419	697237	YGR103W	+	-0.281
chrVII	697447	698371	YGR104C	-	-0.394
chrVII	698601	698835	YGR105W	+	-0.103
chrVII	698991	699789	YGR106C	-	-0.13
chrVII	703638	705054	YGR108W	+	-0.539
chrVII	705361	706504	YGR109C	-	0
chrVII	713711	715049	YGR110W	+	-0.202
chrVII	715830	717033	YGR111W	+	0.185
chrVII	717360	718530	YGR112W	+	-0.263
chrVII	718895	719927	YGR113W	+	0.09
chrVII	720411	724767	YGR116W	+	-0.05
chrVII	725051	726482	YGR117C	-	0.086
chrVII	726976	727733	YGR118W	+	-0.344
chrVII	728048	729674	YGR119C	-	-0.768
chrVII	730035	730824	YGR120C	-	-0.119
chrVII	731451	732930	YGR121C	-	0.088
chrVII	733937	735146	YGR122W	+	0.085
chrVII	736664	738206	YGR123C	-	-0.342
chrVII	739946	741665	YGR124W	+	0.233
chrVII	742327	745438	YGR125W	+	0.479
chrVII	745837	746530	YGR126W	+	0.424
chrVII	746800	747739	YGR127W	+	0.518
chrVII	747952	750094	YGR128C	-	-0.31
chrVII	750402	751050	YGR129W	+	-0.381
chrVII	751396	753847	YGR130C	-	-0.68
chrVII	754728	755253	YGR131W	+	0.85
chrVII	755591	756455	YGR132C	-	-0.058
chrVII	756898	757450	YGR133W	+	-0.503
chrVII	757772	761141	YGR134W	+	-0.234
chrVII	761394	762171	YGR135W	+	0.085
chrVII	762430	763156	YGR136W	+	-0.637
chrVII	763764	765609	YGR138C	-	1.692
chrVII	767431	770302	YGR140W	+	0
chrVII	770571	771975	YGR141W	+	0.22
chrVII	772456	773689	YGR142W	+	0.981
chrVII	775195	777511	YGR143W	+	0.293
chrVII	780401	781382	YGR144W	+	0
chrVII	781769	783893	YGR145W	+	-0.562
chrVII	784225	784861	YGR146C	-	-0.606
chrVII	786056	786923	YGR147C	-	0.136
chrVII	787314	787782	YGR148C	-	-0.354
chrVII	789033	790332	YGR149W	+	0.292
chrVII	790461	793056	YGR150C	-	-0.293
chrVII	794676	795495	YGR152C	-	1.075
chrVII	796094	796748	YGR153W	+	0.723
chrVII	796800	797871	YGR154C	-	0
chrVII	798545	800069	YGR155W	+	0.61
chrVII	800548	801826	YGR156W	+	0.404
chrVII	802442	805052	YGR157W	+	0.065
chrVII	805271	806024	YGR158C	-	-0.111
chrVII	806414	807659	YGR159C	-	0.392
chrVII	808631	809423	YGR161C	-	2.612
chrVII	824061	826920	YGR162W	+	-0.08
chrVII	827554	828580	YGR163W	+	-0.043
chrVII	829118	830156	YGR165W	+	-0.067
chrVII	830517	832200	YGR166W	+	0.427
chrVII	832458	833160	YGR167W	+	-0.214
chrVII	833354	834485	YGR168C	-	-0.346
chrVII	834691	835906	YGR169C	-	-0.6
chrVII	837144	840561	YGR170W	+	-0.219
chrVII	840826	842554	YGR171C	-	-0.198
chrVII	842847	843594	YGR172C	-	0
chrVII	843856	844963	YGR173W	+	-0.245
chrVII	845895	846408	YGR174C	-	-1.159
chrVII	846935	848426	YGR175C	-	0.54
chrVII	848831	850439	YGR177C	-	-0.338
chrVII	851049	853218	YGR178C	-	-0.244
chrVII	853677	854898	YGR179C	-	0.33
chrVII	855266	856304	YGR180C	-	0.763
chrVII	858289	858607	YGR181W	+	0.011
chrVII	859065	859479	YGR183C	-	0.529
chrVII	859903	865756	YGR184C	-	-0.202
chrVII	866338	867523	YGR185C	-	-0.5
chrVII	867776	869984	YGR186W	+	-0.221
chrVII	870234	871419	YGR187C	-	-0.748
chrVII	872046	875112	YGR188C	-	-0.017
chrVII	876671	878195	YGR189C	-	1.034
chrVII	880422	882234	YGR191W	+	-0.343
chrVII	882814	883813	YGR192C	-	0.413
chrVII	884511	885744	YGR193C	-	-0.205
chrVII	886075	887878	YGR194C	-	0
chrVII	888884	889625	YGR195W	+	-0.886
chrVII	889735	892189	YGR196C	-	-0.067
chrVII	892499	894143	YGR197C	-	-0.176
chrVII	894695	897149	YGR198W	+	0.124
chrVII	897504	899784	YGR199W	+	-0.16
chrVII	899906	902273	YGR200C	-	-0.091
chrVII	902522	903200	YGR201C	-	0.102
chrVII	903476	904751	YGR202C	-	0.013
chrVII	905239	905686	YGR203W	+	-0.04
chrVII	905936	908777	YGR204W	+	0.364
chrVII	909215	910088	YGR205W	+	0.061
chrVII	910434	910740	YGR206W	+	-0.21
chrVII	910845	911631	YGR207C	-	-0.763
chrVII	911885	912815	YGR208W	+	-1.038
chrVII	912915	913230	YGR209C	-	-0.017
chrVII	913505	914741	YGR210C	-	-0.207
chrVII	915243	916704	YGR211W	+	-0.79
chrVII	917042	918449	YGR212W	+	0.274
chrVII	918514	919468	YGR213C	-	0.725
chrVII	920577	921791	YGR214W	+	-0.118
chrVII	922177	922510	YGR215W	+	-0.476
chrVII	922635	924465	YGR216C	-	-0.078
chrVII	924698	930818	YGR217W	+	-0.341
chrVII	932543	935798	YGR218W	+	0
chrVII	936076	936886	YGR220C	-	-0.339
chrVII	937126	938995	YGR221C	-	0.368
chrVII	939925	940807	YGR222W	+	-0.174
chrVII	940871	942218	YGR223C	-	0.301
chrVII	942808	944650	YGR224W	+	0.327
chrVII	945147	947023	YGR225W	+	0
chrVII	946794	947005	YGR226C	-	0.212
chrVII	947423	949001	YGR227W	+	0.405
chrVII	949385	950903	YGR229C	-	-0.05
chrVII	951897	952311	YGR230W	+	0
chrVII	952551	953483	YGR231C	-	0.018
chrVII	953962	954649	YGR232W	+	0.054
chrVII	954676	958213	YGR233C	-	-0.254
chrVII	959906	961106	YGR234W	+	-0.594
chrVII	961362	962064	YGR235C	-	-0.176
chrVII	962532	962819	YGR236C	-	0
chrVII	963299	965657	YGR237C	-	0.161
chrVII	966040	968689	YGR238C	-	0.274
chrVII	969188	970055	YGR239C	-	-0.91
chrVII	970772	973736	YGR240C	-	0.122
chrVII	974876	976583	YGR241C	-	-0.099
chrVII	977337	977778	YGR243W	+	2.688
chrVII	978037	979321	YGR244C	-	0.651
chrVII	979766	982070	YGR245C	-	-0.635
chrVII	982483	984274	YGR246C	-	-0.197
chrVII	984967	985687	YGR247W	+	0.048
chrVII	985973	986741	YGR248W	+	0
chrVII	988050	989421	YGR249W	+	0
chrVII	991177	993523	YGR250C	-	0.531
chrVII	995640	996231	YGR251W	+	-0.652
chrVII	996870	998190	YGR252W	+	-0.469
chrVII	998359	999142	YGR253C	-	-0.104
chrVII	1000928	1002242	YGR254W	+	0.629
chrVII	1002524	1003964	YGR255C	-	0.683
chrVII	1004625	1006104	YGR256W	+	0.547
chrVII	1006206	1007307	YGR257C	-	-0.157
chrVII	1007672	1010768	YGR258C	-	0.331
chrVII	1012486	1014091	YGR260W	+	0.431
chrVII	1014322	1016752	YGR261C	-	-0.186
chrVII	1016975	1017761	YGR262C	-	-0.156
chrVII	1017968	1019243	YGR263C	-	0.115
chrVII	1019599	1021855	YGR264C	-	-0.386
chrVII	1022657	1024763	YGR266W	+	0.184
chrVII	1025005	1025737	YGR267C	-	-0.623
chrVII	1026058	1026655	YGR268C	-	0.055
chrVII	1027371	1031511	YGR270W	+	-0.198
chrVII	1031792	1037696	YGR271W	+	-0.038
chrVII	1038717	1039242	YGR273C	-	0
chrVII	1039897	1043098	YGR274C	-	-0.502
chrVII	1043278	1043752	YGR275W	+	-0.104
chrVII	1043821	1045483	YGR276C	-	-0.201
chrVII	1045646	1046564	YGR277C	-	-0.294
chrVII	1046733	1048467	YGR278W	+	-0.032
chrVII	1048800	1049961	YGR279C	-	-0.052
chrVII	1050912	1051728	YGR280C	-	-0.113
chrVII	1052826	1057260	YGR281W	+	0.514
chrVII	1057785	1058727	YGR282C	-	0.342
chrVII	1059017	1060043	YGR283C	-	-0.127
chrVII	1060660	1061593	YGR284C	-	0.085
chrVII	1061854	1063156	YGR285C	-	-0.451
chrVII	1063815	1064943	YGR286C	-	0.576
chrVII	1067224	1068994	YGR287C	-	-0.187
chrVII	1070295	1071717	YGR288W	+	0.462
chrVII	1073965	1075816	YGR289C	-	0.696
chrVII	1076601	1078356	YGR292W	+	-0.017
chrVII	1080308	1080671	YGR294W	+	0.065
chrVIII	444	3311	YHL050C	-	0.096
chrVIII	8350	10213	YHL047C	-	0.68
chrVIII	11922	12285	YHL046C	-	0.025
chrVIII	19087	20971	YHL040C	-	0.266
chrVIII	21782	23540	YHL039W	+	-0.284
chrVIII	23616	25509	YHL038C	-	-0.171
chrVIII	26240	27881	YHL036W	+	0.498
chrVIII	27977	32756	YHL035C	-	0
chrVIII	33192	34077	YHL034C	-	0.162
chrVIII	35254	36025	YHL033C	-	0.09
chrVIII	36378	38508	YHL032C	-	-0.257
chrVIII	38814	39486	YHL031C	-	-0.494
chrVIII	45928	47968	YHL029C	-	-0.822
chrVIII	48762	50580	YHL028W	+	-0.176
chrVIII	51110	52988	YHL027W	+	0.137
chrVIII	53218	54167	YHL026C	-	0.467
chrVIII	54851	55850	YHL025W	+	-0.166
chrVIII	56649	58791	YHL024W	+	0.354
chrVIII	59123	62564	YHL023C	-	-0.123
chrVIII	62961	64158	YHL022C	-	-0.066
chrVIII	64462	65860	YHL021C	-	0.062
chrVIII	66242	67457	YHL020C	-	-0.152
chrVIII	67731	69549	YHL019C	-	-0.097
chrVIII	69708	70071	YHL018W	+	-0.286
chrVIII	70276	71875	YHL017W	+	0
chrVIII	72037	74245	YHL016C	-	0.698
chrVIII	75412	75778	YHL015W	+	0.13
chrVIII	76097	77315	YHL014C	-	0
chrVIII	77430	78354	YHL013C	-	-0.25
chrVIII	78936	80418	YHL012W	+	0.626
chrVIII	80654	81617	YHL011C	-	-0.334
chrVIII	81964	83722	YHL010C	-	0.102
chrVIII	84068	85061	YHL009C	-	-0.252
chrVIII	92627	94511	YHL008C	-	0.196
chrVIII	95118	97938	YHL007C	-	0.098
chrVIII	98343	98797	YHL006C	-	0.042
chrVIII	99220	100405	YHL004W	+	0.186
chrVIII	100649	101885	YHL003C	-	-0.145
chrVIII	102613	103972	YHL002W	+	-0.077
chrVIII	104278	105093	YHL001W	+	-0.524
chrVIII	106056	107370	YHR001W	+	0.373
chrVIII	107827	108124	YHR001W-A	+	0.703
chrVIII	108813	109887	YHR002W	+	0.761
chrVIII	110029	111319	YHR003C	-	-0.114
chrVIII	111755	113096	YHR004C	-	0.242
chrVIII	113500	114919	YHR005C	-	-1.008
chrVIII	117815	119441	YHR006W	+	0.241
chrVIII	120092	121685	YHR007C	-	-0.424
chrVIII	122890	123592	YHR008C	-	-0.019
chrVIII	124110	125682	YHR009C	-	-0.199
chrVIII	126522	127494	YHR010W	+	-0.258
chrVIII	127781	129122	YHR011W	+	-0.228
chrVIII	129482	130450	YHR012W	+	-0.679
chrVIII	130731	131448	YHR013C	-	-0.558
chrVIII	132048	132924	YHR014W	+	0
chrVIII	134555	136535	YHR015W	+	-0.095
chrVIII	136882	138457	YHR016C	-	0.235
chrVIII	138695	139853	YHR017W	+	0
chrVIII	140012	141404	YHR018C	-	0.416
chrVIII	141895	143560	YHR019C	-	-0.86
chrVIII	143997	146064	YHR020W	+	-0.617
chrVIII	147872	148671	YHR021C	-	-0.654
chrVIII	149576	150347	YHR022C	-	-0.553
chrVIII	157745	159194	YHR024C	-	-0.215
chrVIII	159439	160513	YHR025W	+	-0.309
chrVIII	160845	161487	YHR026W	+	-0.22
chrVIII	161731	164713	YHR027C	-	-0.167
chrVIII	164979	167436	YHR028C	-	-0.177
chrVIII	167678	168563	YHR029C	-	-0.112
chrVIII	168891	170346	YHR030C	-	1.301
chrVIII	170800	172972	YHR031C	-	-0.122
chrVIII	173345	175091	YHR032W	+	-0.437
chrVIII	175549	176821	YHR033W	+	0.419
chrVIII	176966	178001	YHR034C	-	0.289
chrVIII	178220	180113	YHR035W	+	-0.409
chrVIII	180346	181762	YHR036W	+	-0.017
chrVIII	181978	183706	YHR037W	+	0.482
chrVIII	184067	184760	YHR038W	+	-0.154
chrVIII	187925	189026	YHR040W	+	0
chrVIII	189132	189866	YHR041C	-	-0.151
chrVIII	190544	192620	YHR042W	+	0.075
chrVIII	192806	193547	YHR043C	-	0.366
chrVIII	194069	194810	YHR044C	-	0.06
chrVIII	195552	197235	YHR045W	+	-0.201
chrVIII	197399	198287	YHR046C	-	-0.555
chrVIII	204608	206153	YHR048W	+	-0.132
chrVIII	206463	207195	YHR049W	+	0.001
chrVIII	207655	209305	YHR050W	+	0.174
chrVIII	209706	210153	YHR051W	+	0.107
chrVIII	210849	211980	YHR052W	+	-0.306
chrVIII	212536	212722	YHR053C	-	-0.706
chrVIII	213186	214251	YHR054C	-	0.11
chrVIII	214534	214720	YHR055C	-	-0.62
chrVIII	215184	217835	YHR056C	-	0.023
chrVIII	218226	218844	YHR057C	-	0.365
chrVIII	218997	219885	YHR058C	-	-0.495
chrVIII	220108	220501	YHR059W	+	-0.367
chrVIII	220725	221271	YHR060W	+	-0.182
chrVIII	221534	222479	YHR061C	-	-0.149
chrVIII	222877	223759	YHR062C	-	-0.663
chrVIII	224030	225170	YHR063C	-	0
chrVIII	225525	227142	YHR064C	-	-0.418
chrVIII	227532	229038	YHR065C	-	-0.518
chrVIII	229335	230697	YHR066W	+	-0.383
chrVIII	230970	231813	YHR067W	+	0.052
chrVIII	232133	233297	YHR068W	+	-0.094
chrVIII	233579	234659	YHR069C	-	-0.289
chrVIII	234881	236381	YHR070W	+	-0.592
chrVIII	237004	237694	YHR071W	+	0.388
chrVIII	239098	241294	YHR072W	+	-0.076
chrVIII	241664	241841	YHR072W-A	+	-0.001
chrVIII	242582	245573	YHR073W	+	-0.052
chrVIII	246193	248338	YHR074W	+	0.28
chrVIII	248439	249642	YHR075C	-	0.308
chrVIII	251101	252226	YHR076W	+	-0.158
chrVIII	252374	255757	YHR077C	-	-0.704
chrVIII	256360	258019	YHR078W	+	0.238
chrVIII	258244	261592	YHR079C	-	-0.138
chrVIII	262192	262554	YHR079C-A	-	0
chrVIII	262801	266839	YHR080C	-	0.2
chrVIII	267538	268093	YHR081W	+	-0.196
chrVIII	272627	273617	YHR083W	+	-0.19
chrVIII	274174	276241	YHR084W	+	-0.701
chrVIII	276764	277769	YHR085W	+	-0.649
chrVIII	278153	279725	YHR086W	+	-1.295
chrVIII	280820	281156	YHR087W	+	0.729
chrVIII	281495	282383	YHR088W	+	-0.342
chrVIII	282681	283299	YHR089C	-	-0.09
chrVIII	283777	284626	YHR090C	-	-0.044
chrVIII	284839	286771	YHR091C	-	0.032
chrVIII	287081	288812	YHR092C	-	1.126
chrVIII	290913	292626	YHR094C	-	-0.97
chrVIII	294669	296448	YHR096C	-	0.442
chrVIII	297385	298610	YHR097C	-	0
chrVIII	299145	301935	YHR098C	-	0
chrVIII	314116	314674	YHR100C	-	0.38
chrVIII	314874	315969	YHR101C	-	-0.247
chrVIII	316572	319815	YHR102W	+	-0.3
chrVIII	320414	322973	YHR103W	+	-0.162
chrVIII	323409	324393	YHR104W	+	0.178
chrVIII	324766	325411	YHR105W	+	0.173
chrVIII	325598	326627	YHR106W	+	0.218
chrVIII	326813	328037	YHR107C	-	0
chrVIII	328303	330061	YHR108W	+	-0.194
chrVIII	330310	332068	YHR109W	+	0.036
chrVIII	332282	332921	YHR110W	+	0.263
chrVIII	333072	334395	YHR111W	+	0.225
chrVIII	334527	335664	YHR112C	-	0.085
chrVIII	336337	337810	YHR113W	+	0.131
chrVIII	338083	339985	YHR114W	+	-0.176
chrVIII	340109	341360	YHR115C	-	0.13
chrVIII	341665	342121	YHR116W	+	-0.243
chrVIII	342349	344269	YHR117W	+	-0.314
chrVIII	344321	345629	YHR118C	-	-0.467
chrVIII	346043	349286	YHR119W	+	0.049
chrVIII	349574	352454	YHR120W	+	0
chrVIII	352756	353320	YHR121W	+	0.144
chrVIII	353625	354321	YHR122W	+	0.116
chrVIII	354815	356082	YHR123W	+	-0.129
chrVIII	356561	358445	YHR124W	+	0.084
chrVIII	359702	360182	YHR126C	-	0
chrVIII	360913	361645	YHR127W	+	-0.194
chrVIII	362115	362766	YHR128W	+	-0.549
chrVIII	362999	364154	YHR129C	-	0.054
chrVIII	365340	367894	YHR131C	-	-0.165
chrVIII	368503	369796	YHR132C	-	0.057
chrVIII	370723	371599	YHR133C	-	-0.289
chrVIII	371750	372560	YHR134W	+	-0.304
chrVIII	372695	374312	YHR135C	-	-0.364
chrVIII	374655	375102	YHR136C	-	-0.104
chrVIII	375710	377252	YHR137W	+	0.129
chrVIII	377356	377701	YHR138C	-	1.03
chrVIII	378220	379201	YHR139C	-	0.477
chrVIII	380573	381293	YHR140W	+	0.655
chrVIII	381991	382753	YHR141C	-	0.002
chrVIII	383539	384490	YHR142W	+	-0.338
chrVIII	385511	386489	YHR143W	+	-0.392
chrVIII	387234	387447	YHR143W-A	+	-0.151
chrVIII	387789	388728	YHR144C	-	-0.638
chrVIII	390301	391699	YHR146W	+	-0.043
chrVIII	392640	393285	YHR147C	-	-0.338
chrVIII	393535	394087	YHR148W	+	-0.43
chrVIII	394456	396661	YHR149C	-	-0.282
chrVIII	397252	398992	YHR150W	+	0.174
chrVIII	399269	400850	YHR151C	-	-0.02
chrVIII	401435	401957	YHR152W	+	0.051
chrVIII	402087	402684	YHR153C	-	-0.594
chrVIII	402967	406180	YHR154W	+	-0.66
chrVIII	407104	410791	YHR155W	+	-0.433
chrVIII	411385	412408	YHR156C	-	-0.135
chrVIII	412908	413457	YHR157W	+	0.363
chrVIII	413686	417181	YHR158C	-	-0.199
chrVIII	417550	419065	YHR159W	+	0.382
chrVIII	419222	420074	YHR160C	-	0.75
chrVIII	420374	422288	YHR161C	-	0.28
chrVIII	423073	423463	YHR162W	+	0.168
chrVIII	423725	424475	YHR163W	+	-0.384
chrVIII	429708	436950	YHR165C	-	-0.254
chrVIII	437171	439052	YHR166C	-	0.064
chrVIII	439343	440129	YHR167W	+	-0.408
chrVIII	440378	441935	YHR168W	+	-0.139
chrVIII	442182	443478	YHR169W	+	-0.505
chrVIII	443829	445386	YHR170W	+	-0.269
chrVIII	445714	447607	YHR171W	+	0.09
chrVIII	448336	450808	YHR172W	+	0.035
chrVIII	451328	452642	YHR174W	+	0.567
chrVIII	452873	453443	YHR175W	+	0.936
chrVIII	454230	455531	YHR176W	+	0.465
chrVIII	456594	457956	YHR177W	+	0.269
chrVIII	459302	461534	YHR178W	+	0.135
chrVIII	462505	463708	YHR179W	+	0.114
chrVIII	467231	467918	YHR181W	+	0.114
chrVIII	468222	470580	YHR182W	+	0.026
chrVIII	470963	472433	YHR183W	+	-0.498
chrVIII	472747	474463	YHR184W	+	0.096
chrVIII	474630	475344	YHR185C	-	0
chrVIII	476002	480676	YHR186C	-	-0.089
chrVIII	480993	481923	YHR187W	+	-0.235
chrVIII	482008	483841	YHR188C	-	0.14
chrVIII	484031	484604	YHR189W	+	-0.129
chrVIII	484848	486183	YHR190W	+	0.106
chrVIII	486233	486635	YHR191C	-	0.043
chrVIII	486829	487666	YHR192W	+	-0.054
chrVIII	487715	488240	YHR193C	-	-0.167
chrVIII	488660	490400	YHR194W	+	0.207
chrVIII	490750	491716	YHR195W	+	-0.096
chrVIII	491934	493662	YHR196W	+	-0.636
chrVIII	493899	496191	YHR197W	+	-0.384
chrVIII	496318	497284	YHR198C	-	0.094
chrVIII	497493	498426	YHR199C	-	0.052
chrVIII	499082	499889	YHR200W	+	-0.022
chrVIII	499953	501147	YHR201C	-	0.169
chrVIII	502391	504200	YHR202W	+	-0.263
chrVIII	504479	505534	YHR203C	-	0.251
chrVIII	506322	508713	YHR204W	+	-0.16
chrVIII	509366	511841	YHR205W	+	-0.302
chrVIII	512735	514604	YHR206W	+	-0.144
chrVIII	514908	516489	YHR207C	-	-0.015
chrVIII	517535	518717	YHR208W	+	-0.277
chrVIII	519440	520316	YHR209W	+	1.349
chrVIII	520715	521741	YHR210C	-	0
chrVIII	525395	528623	YHR211W	+	0.292
chrVIII	539154	539751	YHR213W	+	0.313
chrVIII	541654	542266	YHR214W	+	0.508
chrVIII	552102	553506	YHR215W	+	-0.292
chrVIII	554399	555971	YHR216W	+	0.235
chrIX	8792	9155	YIL176C	-	0.442
chrIX	11491	16141	YIL173W	+	0.414
chrIX	16783	18553	YIL172C	-	-0.221
chrIX	23118	26106	YIL169C	-	0.369
chrIX	30937	32566	YIL166C	-	-0.016
chrIX	33717	34077	YIL165C	-	-0.185
chrIX	34086	34686	YIL164C	-	-0.058
chrIX	37384	38983	YIL162W	+	0.314
chrIX	39432	40140	YIL161W	+	-0.277
chrIX	40190	41444	YIL160C	-	0.826
chrIX	41824	45952	YIL159W	+	0.007
chrIX	46200	46815	YIL158W	+	-0.551
chrIX	46948	47542	YIL157C	-	-0.035
chrIX	48090	51306	YIL156W	+	0.185
chrIX	51758	53708	YIL155C	-	0.48
chrIX	53980	55021	YIL154C	-	0.035
chrIX	55197	56379	YIL153W	+	0.441
chrIX	56544	57252	YIL152W	+	-0.183
chrIX	57337	60694	YIL151C	-	-0.35
chrIX	61012	62728	YIL150C	-	-0.465
chrIX	63027	68067	YIL149C	-	-0.091
chrIX	68707	69528	YIL148W	+	-0.136
chrIX	69790	73453	YIL147C	-	-0.041
chrIX	74183	75773	YIL146C	-	0.178
chrIX	76353	77283	YIL145C	-	-0.333
chrIX	78073	80149	YIL144W	+	-0.419
chrIX	80509	83041	YIL143C	-	-0.346
chrIX	83301	84885	YIL142W	+	-0.377
chrIX	85365	87837	YIL140W	+	0.006
chrIX	87978	88716	YIL139C	-	0
chrIX	89229	89715	YIL138C	-	-0.268
chrIX	89947	92788	YIL137C	-	0.021
chrIX	93618	94800	YIL136W	+	0.503
chrIX	95064	96375	YIL135C	-	-0.005
chrIX	97394	98330	YIL134W	+	-0.228
chrIX	98526	99416	YIL133C	-	-0.306
chrIX	99859	100501	YIL132C	-	-0.593
chrIX	100780	102235	YIL131C	-	-0.28
chrIX	102781	105676	YIL130W	+	-0.118
chrIX	106106	113237	YIL129C	-	-0.317
chrIX	113805	116904	YIL128W	+	-0.385
chrIX	117023	117644	YIL127C	-	-0.232
chrIX	117991	122071	YIL126W	+	-0.496
chrIX	122688	125733	YIL125W	+	0.518
chrIX	126203	127097	YIL124W	+	0.256
chrIX	128150	129581	YIL123W	+	-0.08
chrIX	130609	131665	YIL122W	+	0.414
chrIX	132243	133872	YIL121W	+	0.369
chrIX	134416	136108	YIL120W	+	-0.03
chrIX	136653	137877	YIL119C	-	-1.275
chrIX	139751	140447	YIL118W	+	-0.225
chrIX	140612	141569	YIL117C	-	0.359
chrIX	142927	144085	YIL116W	+	-0.081
chrIX	144326	148709	YIL115C	-	-0.185
chrIX	149142	149988	YIL114C	-	-0.025
chrIX	150558	151188	YIL113W	+	0.562
chrIX	151594	154846	YIL112W	+	0.33
chrIX	155221	155765	YIL111W	+	0.999
chrIX	156044	157178	YIL110W	+	0.2
chrIX	157384	160165	YIL109C	-	0.171
chrIX	160886	162977	YIL108W	+	0.481
chrIX	163277	165761	YIL107C	-	1.044
chrIX	166414	167444	YIL106W	+	0.294
chrIX	167580	169641	YIL105C	-	0.11
chrIX	169981	171505	YIL104C	-	-0.673
chrIX	171750	173028	YIL103W	+	-0.364
chrIX	174581	174887	YIL102C	-	0
chrIX	175306	177250	YIL101C	-	1.406
chrIX	178003	179653	YIL099W	+	0
chrIX	179771	180239	YIL098C	-	0.005
chrIX	180426	181977	YIL097W	+	0.059
chrIX	182116	183127	YIL096C	-	-0.439
chrIX	183936	186369	YIL095W	+	0.015
chrIX	186516	187632	YIL094C	-	-0.15
chrIX	187989	188784	YIL093C	-	-0.183
chrIX	189065	190967	YIL092W	+	-0.418
chrIX	191029	193195	YIL091C	-	-0.555
chrIX	193594	195070	YIL090W	+	-0.527
chrIX	195598	196216	YIL089W	+	0.063
chrIX	197930	199403	YIL088C	-	0.236
chrIX	199645	200119	YIL087C	-	0.348
chrIX	200489	202043	YIL085C	-	-0.449
chrIX	202275	203259	YIL084C	-	-0.373
chrIX	203555	204653	YIL083C	-	0.026
chrIX	210922	212005	YIL079C	-	-0.376
chrIX	214990	215953	YIL077C	-	0.112
chrIX	216657	217548	YIL076W	+	0.187
chrIX	217862	220700	YIL075C	-	0.429
chrIX	221080	222490	YIL074C	-	0.172
chrIX	222936	225954	YIL073C	-	0.058
chrIX	226601	228419	YIL072W	+	0.16
chrIX	228659	229994	YIL071C	-	-0.096
chrIX	230271	231072	YIL070C	-	-0.032
chrIX	231552	232369	YIL069C	-	-0.061
chrIX	233056	235474	YIL068C	-	-0.244
chrIX	235723	237760	YIL067C	-	-0.068
chrIX	238098	240708	YIL066C	-	1.536
chrIX	241307	241775	YIL065C	-	0.662
chrIX	241942	242716	YIL064W	+	-0.498
chrIX	242760	243744	YIL063C	-	-0.043
chrIX	243997	244462	YIL062C	-	0.09
chrIX	244656	245559	YIL061C	-	0.015
chrIX	247901	248396	YIL057C	-	0
chrIX	249990	251913	YIL056W	+	0.558
chrIX	252041	253925	YIL055C	-	0.351
chrIX	255114	255867	YIL053W	+	0.187
chrIX	256225	257063	YIL052C	-	-0.54
chrIX	257842	258280	YIL051C	-	0.069
chrIX	258912	259770	YIL050W	+	-0.308
chrIX	260157	260919	YIL049W	+	0.05
chrIX	261436	264892	YIL048W	+	0.097
chrIX	265114	267823	YIL047C	-	-0.219
chrIX	268650	270573	YIL046W	+	0.292
chrIX	271160	272777	YIL045W	+	0.146
chrIX	272949	273846	YIL044C	-	0.195
chrIX	274071	274926	YIL043C	-	-0.126
chrIX	275107	276292	YIL042C	-	-0.326
chrIX	276524	277505	YIL041W	+	-0.294
chrIX	277722	278139	YIL040W	+	0.111
chrIX	278425	279847	YIL039W	+	-0.107
chrIX	280141	282652	YIL038C	-	-0.479
chrIX	283028	284999	YIL037C	-	-0.16
chrIX	285665	287429	YIL036W	+	-0.135
chrIX	287789	288908	YIL035C	-	0.05
chrIX	289225	290089	YIL034C	-	0.092
chrIX	290418	291669	YIL033C	-	0.158
chrIX	292632	295737	YIL031W	+	-0.178
chrIX	296049	300009	YIL030C	-	-0.465
chrIX	300828	301257	YIL029C	-	-0.119
chrIX	303678	304104	YIL027C	-	0
chrIX	304476	307929	YIL026C	-	-0.176
chrIX	308601	309171	YIL024C	-	0
chrIX	309385	310426	YIL023C	-	0.59
chrIX	311164	312460	YIL022W	+	-0.288
chrIX	312904	313861	YIL021W	+	-0.566
chrIX	314034	314820	YIL020C	-	-0.539
chrIX	315092	316133	YIL019W	+	-0.842
chrIX	316767	317932	YIL018W	+	0.107
chrIX	321453	321933	YIL016W	+	-0.204
chrIX	322341	324105	YIL015W	+	-1.123
chrIX	325211	325526	YIL014C-A	-	0.068
chrIX	326102	327995	YIL014W	+	-0.528
chrIX	328206	332442	YIL013C	-	0.138
chrIX	333726	334536	YIL011W	+	-0.058
chrIX	334881	335529	YIL010W	+	0.065
chrIX	335665	336212	YIL009C-A	-	0.16
chrIX	339343	341428	YIL009W	+	-0.581
chrIX	342535	342835	YIL008W	+	-0.143
chrIX	342993	343656	YIL007C	-	-0.393
chrIX	344061	345183	YIL006W	+	0.107
chrIX	345691	347797	YIL005W	+	0.14
chrIX	347945	348505	YIL004C	-	0.177
chrIX	349121	350003	YIL003W	+	0.111
chrIX	350590	353431	YIL002C	-	0.038
chrIX	353939	355481	YIL001W	+	-0.044
chrIX	356142	356895	YIR001C	-	0.201
chrIX	357414	360396	YIR002C	-	0.081
chrIX	360884	362924	YIR003W	+	0.108
chrIX	363220	364519	YIR004W	+	-0.372
chrIX	364888	365335	YIR005W	+	-0.862
chrIX	365465	369908	YIR006C	-	0.185
